time_bin,avg_turns,session_count,frac_ge2,frac_ge3
3859200,1.0868167202572347,2488,0.08239549839228295,0.0044212218649517685
3862800,1.0515800944424265,2753,0.05012713403559753,0.001452960406828914
3866400,1.0527182866556837,2428,0.04983525535420099,0.002883031301482702
3870000,1.0708074534161491,2415,0.0670807453416149,0.0037267080745341614
3873600,1.0894151764137265,2069,0.08264862252295795,0.005799903334944417
3877200,1.0916230366492146,1528,0.0824607329842932,0.009162303664921465
3880800,1.2514124293785311,354,0.211864406779661,0.031073446327683617
3884400,1.5161290322580645,186,0.3387096774193548,0.12365591397849462
3888000,1.0106064099608023,4337,0.006686649757897164,0.001152870647913304
3891600,1.0769230769230769,754,0.054376657824933686,0.017241379310344827
3895200,1.62,150,0.06666666666666667,0.03333333333333333
3909600,6.0,1,1.0,1.0
3916800,145.0,1,1.0,1.0
3927600,1.1071428571428572,84,0.10714285714285714,0.0
3931200,1.1899038461538463,416,0.17548076923076922,0.014423076923076924
3934800,1.0446232626188734,1367,0.03950256035113387,0.0036576444769568397
3938400,1.0233761598857958,5604,0.023197715917202,0.00017844396859386153
3942000,1.0382660687593424,3345,0.03348281016442452,0.0038863976083707025
3945600,1.0428310263776444,3829,0.042308696787673024,0.0005223295899712719
3949200,1.079464988198269,1271,0.07002360346184107,0.006294256490952006
3952800,1.1378504672897196,428,0.11448598130841121,0.016355140186915886
3956400,1.186335403726708,483,0.13871635610766045,0.035196687370600416
3960000,1.2481060606060606,528,0.1856060606060606,0.03409090909090909
3963600,1.2710084033613445,476,0.21218487394957983,0.04411764705882353
3967200,1.53125,192,0.2760416666666667,0.06770833333333333
3970800,1.0168539325842696,3560,0.016853932584269662,0.0
3974400,1.4538799414348462,683,0.014641288433382138,0.0014641288433382138
4010400,1.0118095238095237,5250,0.010476190476190476,0.001142857142857143
4014000,1.1490787269681741,597,0.1306532663316583,0.01507537688442211
4017600,1.2394366197183098,284,0.19718309859154928,0.035211267605633804
4021200,1.434065934065934,182,0.21428571428571427,0.04395604395604396
4024800,1.0483005366726297,2236,0.023255813953488372,0.0031305903398926656
4028400,1.0841300191204588,1569,0.06309751434034416,0.015296367112810707
4032000,1.3540372670807452,483,0.2546583850931677,0.045548654244306416
4035600,1.9466019417475728,206,0.33495145631067963,0.07766990291262135
4039200,1.3106060606060606,264,0.23863636363636365,0.03409090909090909
4042800,1.3433734939759037,332,0.2620481927710843,0.06325301204819277
4046400,2.0362173038229376,497,0.07847082494969819,0.02012072434607646
4057200,23.666666666666668,9,0.5555555555555556,0.4444444444444444
4064400,10.25,4,0.5,0.5
4068000,38.0,1,1.0,1.0
4075200,399.0,1,1.0,1.0
4100400,143.0,1,1.0,1.0
4104000,49.0,1,1.0,1.0
4107600,61.0,2,1.0,0.5
4111200,13.173913043478262,23,0.4782608695652174,0.2608695652173913
4114800,42.25,8,1.0,1.0
4118400,147.66666666666666,3,1.0,1.0
4129200,2.875,8,0.5,0.25
4132800,20.2,15,0.4666666666666667,0.3333333333333333
4140000,1.032422417786012,2159,0.024085224641037517,0.0013895321908290875
4143600,1.028560830860534,2696,0.02596439169139466,0.000370919881305638
4147200,1.0089718719689622,4124,0.008971871968962172,0.0
4150800,1.0327272727272727,1925,0.004675324675324675,0.0005194805194805195
4165200,6.0,1,1.0,1.0
4172400,185.0,2,0.5,0.5
4183200,1.0396825396825398,252,0.03968253968253968,0.0
4186800,1.3475650433622415,1499,0.06270847231487658,0.00533689126084056
4197600,12.142857142857142,14,1.0,1.0
4201200,12.95,20,0.85,0.75
4204800,2.033707865168539,178,0.15168539325842698,0.08426966292134831
4208400,1.1516634050880625,1022,0.06653620352250489,0.009784735812133072
4212000,7.454545454545454,11,0.7272727272727273,0.6363636363636364
4215600,1.0354871108135253,2987,0.01975225979243388,0.0016739203213927017
4219200,1.3468950749464668,467,0.044967880085653104,0.004282655246252677
4222800,1.049446668236402,4247,0.027548858017424065,0.0007063809748057452
4226400,1.3204633204633205,259,0.12355212355212356,0.03474903474903475
4230000,1.375,328,0.04573170731707317,0.009146341463414634
4233600,1.3654618473895583,249,0.028112449799196786,0.004016064257028112
4244400,16.0,1,1.0,1.0
4251600,2.0,1,1.0,0.0
4255200,2.0,1,1.0,0.0
4258800,1.0,1,0.0,0.0
4262400,107.0,1,1.0,1.0
4266000,1.3333333333333333,102,0.029411764705882353,0.0196078431372549
4269600,13.1,20,0.9,0.7
4273200,1.266090297790586,1041,0.08165225744476465,0.01633045148895293
4280400,1.0380952380952382,1680,0.017261904761904763,0.0035714285714285713
4284000,1.3183673469387756,735,0.07755102040816327,0.05170068027210884
4287600,6.804347826086956,46,0.8478260869565217,0.717391304347826
4291200,4.415384615384616,65,0.9384615384615385,0.8615384615384616
4294800,46.8,5,0.8,0.8
4298400,1.4342105263157894,152,0.11842105263157894,0.05263157894736842
4302000,1.4071428571428573,280,0.17857142857142858,0.06785714285714285
4305600,1.4320987654320987,324,0.12654320987654322,0.037037037037037035
4309200,6.0,44,0.7727272727272727,0.5227272727272727
4312800,3.1724137931034484,87,0.6781609195402298,0.367816091954023
4316400,1.9126984126984128,126,0.4523809523809524,0.18253968253968253
4320000,2.84,25,0.68,0.44
4323600,10.047619047619047,21,0.7142857142857143,0.47619047619047616
4348800,1.5277777777777777,36,0.2777777777777778,0.1111111111111111
4352400,1.5244755244755244,143,0.34965034965034963,0.0979020979020979
4356000,2.42,150,0.6133333333333333,0.3466666666666667
4359600,5.782608695652174,46,0.5217391304347826,0.32608695652173914
4363200,1.0970636215334422,1226,0.06606851549755302,0.018760195758564437
4366800,1.0372723422278696,2361,0.03430749682337993,0.0012706480304955528
4370400,1.5993265993265993,297,0.09427609427609428,0.020202020202020204
4374000,6.636363636363637,55,0.32727272727272727,0.10909090909090909
4377600,2.2314814814814814,108,0.5833333333333334,0.3425925925925926
4381200,1.1953216374269007,855,0.13567251461988303,0.03508771929824561
4384800,1.2322456813819578,521,0.1324376199616123,0.02111324376199616
4388400,1.305732484076433,157,0.20382165605095542,0.050955414012738856
4392000,1.228643216080402,398,0.17587939698492464,0.04020100502512563
4395600,1.3665480427046264,281,0.20284697508896798,0.0711743772241993
4399200,1.0693069306930694,1212,0.0627062706270627,0.006600660066006601
4402800,1.1016949152542372,531,0.08097928436911488,0.009416195856873822
4406400,1.36919315403423,409,0.19315403422982885,0.06356968215158924
4410000,1.1911764705882353,408,0.14215686274509803,0.0196078431372549
4413600,1.1098591549295775,355,0.03380281690140845,0.008450704225352112
4417200,1.0258823529411765,850,0.021176470588235293,0.002352941176470588
4420800,9.0,1,1.0,1.0
4428000,4.0,1,1.0,1.0
4435200,4.5,2,1.0,1.0
4438800,1.2179054054054055,592,0.10472972972972973,0.016891891891891893
4442400,2.6982758620689653,116,0.22413793103448276,0.08620689655172414
4446000,1.0870327102803738,1712,0.0344626168224299,0.009345794392523364
4449600,1.0052337337932675,16814,0.0030926608778398955,0.0002973712382538361
4453200,8.76923076923077,13,0.46153846153846156,0.38461538461538464
4456800,7.44,25,0.24,0.12
4460400,1.4543973941368078,614,0.20846905537459284,0.04071661237785016
4464000,1.1528716216216217,1184,0.07685810810810811,0.006756756756756757
4467600,1.1341600901916573,887,0.0777903043968433,0.005636978579481398
4471200,1.0564603691639523,921,0.03908794788273615,0.0054288816503800215
4474800,2.6506024096385543,83,0.2891566265060241,0.0963855421686747
4478400,1.0604026845637584,149,0.053691275167785234,0.006711409395973154
4482000,1.5687732342007434,538,0.07992565055762081,0.0055762081784386614
4489200,1.1335227272727273,1056,0.026515151515151516,0.001893939393939394
4521600,63.0,1,1.0,1.0
4528800,1.0225409836065573,488,0.018442622950819672,0.0020491803278688526
4532400,1.0227777777777778,1800,0.01611111111111111,0.0005555555555555556
4536000,1.8666666666666667,30,0.13333333333333333,0.03333333333333333
4539600,1.7150259067357514,193,0.046632124352331605,0.015544041450777202
4546800,1.0363735070575462,1842,0.02985884907709012,0.002171552660152009
4550400,1.0551065393093313,1361,0.027920646583394562,0.0014695077149155032
4554000,1.294871794871795,234,0.038461538461538464,0.004273504273504274
4557600,1.0485074626865671,536,0.016791044776119403,0.0037313432835820895
4561200,1.043175487465181,1436,0.02158774373259053,0.002785515320334262
4564800,1.0228215767634854,1928,0.022821576763485476,0.0
4568400,1.0225326723749437,2219,0.021631365479945923,0.0004506534474988734
4572000,1.0303413400758534,2373,0.029498525073746312,0.0008428150021070375
4575600,1.0258397932816536,1548,0.018733850129198967,0.001937984496124031
4579200,1.0122917235727944,3661,0.012291723572794318,0.0
4582800,1.063345966432052,1847,0.014618299945858148,0.0005414185165132648
4600800,77.0,1,1.0,1.0
4611600,18.5,2,1.0,1.0
4615200,20.333333333333332,6,0.8333333333333334,0.6666666666666666
4618800,5.5,6,0.5,0.3333333333333333
4622400,82.5,2,0.5,0.5
4629600,44.5,2,0.5,0.5
4633200,50.333333333333336,3,1.0,1.0
4640400,1.510204081632653,49,0.12244897959183673,0.061224489795918366
4644000,3.169230769230769,65,0.06153846153846154,0.03076923076923077
4651200,4.866666666666666,15,0.06666666666666667,0.06666666666666667
4654800,2.842857142857143,70,0.14285714285714285,0.05714285714285714
4662000,2.0,67,0.22388059701492538,0.05970149253731343
4665600,32.75,4,0.25,0.25
4690800,3.0,1,1.0,1.0
4694400,389.0,1,1.0,1.0
4708800,1.188612099644128,281,0.05338078291814947,0.010676156583629894
4712400,4.306451612903226,62,0.11290322580645161,0.03225806451612903
4716000,1.2704761904761905,525,0.06285714285714286,0.007619047619047619
4719600,1.9664179104477613,268,0.19776119402985073,0.029850746268656716
4723200,1.619047619047619,231,0.21645021645021645,0.04329004329004329
4726800,1.1116883116883116,1540,0.08506493506493507,0.008441558441558441
4730400,1.0289228723404256,3008,0.02726063829787234,0.0016622340425531915
4734000,1.047034764826176,1467,0.03953646898432175,0.0027266530334014998
4737600,1.1782178217821782,707,0.10183875530410184,0.015558698727015558
4741200,1.1173959445037354,937,0.10885805763073639,0.0064034151547491995
4744800,1.2066420664206643,542,0.08487084870848709,0.01107011070110701
4748400,1.1199186991869918,492,0.07723577235772358,0.012195121951219513
4752000,1.1348511383537654,571,0.12609457092819615,0.008756567425569177
4755600,1.0952879581151833,955,0.032460732984293195,0.004188481675392671
4766400,4.0,1,1.0,1.0
4773600,12.0,1,1.0,1.0
4777200,80.0,1,1.0,1.0
4784400,1.1444444444444444,180,0.1111111111111111,0.027777777777777776
4788000,1.261271676300578,865,0.18497109826589594,0.03005780346820809
4791600,1.308910891089109,505,0.21782178217821782,0.05148514851485148
4795200,3.0416666666666665,24,0.08333333333333333,0.08333333333333333
4798800,1.08,875,0.07657142857142857,0.0034285714285714284
4802400,1.3480885311871227,497,0.22736418511066397,0.05030181086519115
4806000,1.382716049382716,648,0.2623456790123457,0.05555555555555555
4809600,1.2769726247987117,621,0.18357487922705315,0.0322061191626409
4813200,1.1472803347280334,1195,0.09874476987447699,0.014225941422594143
4816800,1.1069651741293531,804,0.09079601990049752,0.013681592039800995
4820400,1.115549215406562,701,0.07703281027104136,0.012838801711840228
4824000,2.3714285714285714,70,0.2857142857142857,0.15714285714285714
4827600,1.1280788177339902,609,0.08702791461412152,0.008210180623973728
4831200,5.586206896551724,29,0.13793103448275862,0.034482758620689655
4834800,1.0463709677419355,1488,0.04099462365591398,0.0020161290322580645
4838400,1.0315203955500618,1618,0.023485784919653894,0.0030902348578491965
4842000,1.0132530120481928,1660,0.012650602409638554,0.0006024096385542169
4845600,1.0140148392415498,1213,0.014014839241549877,0.0
4849200,1.0100946372239747,1585,0.010094637223974764,0.0
4852800,1.0254476908576815,1061,0.00471253534401508,0.001885014137606032
4856400,1.0321951219512195,1025,0.004878048780487805,0.000975609756097561
4860000,1.0,338,0.0,0.0
4863600,1.0,687,0.0,0.0
4867200,1.0458089668615984,1026,0.003898635477582846,0.0009746588693957114
4870800,1.1160975609756099,1025,0.018536585365853658,0.000975609756097561
4874400,1.0832025117739403,1274,0.05102040816326531,0.005494505494505495
4878000,2.317073170731707,82,0.3170731707317073,0.10975609756097561
4881600,1.051985559566787,1385,0.03537906137184116,0.004332129963898917
4885200,1.0604133545310015,1887,0.05140434552199258,0.0021197668256491787
4888800,1.149643705463183,1263,0.07363420427553444,0.019002375296912115
4892400,1.4188790560471976,678,0.2536873156342183,0.08112094395280237
4896000,1.1102873030583873,2158,0.06719184430027804,0.014365152919369786
4899600,1.044220870379036,4274,0.03462798315395414,0.004211511464670099
4903200,1.0324514991181657,2835,0.021516754850088183,0.0028218694885361554
4906800,1.0453423812461444,3242,0.03300431832202344,0.003701418877236274
4910400,1.1045969353764158,1501,0.059293804130579615,0.023317788141239172
4914000,1.056326530612245,2450,0.037959183673469385,0.009795918367346938
4917600,1.0666666666666667,2460,0.046341463414634146,0.00853658536585366
4921200,1.0380171449869549,2683,0.034662691017517705,0.003354453969437197
4924800,1.0719424460431655,556,0.07194244604316546,0.0
4928400,1.0079756931257122,2633,0.007975693125712115,0.0
4932000,1.0187901008249312,2182,0.008707607699358386,0.00045829514207149406
4935600,1.0092637737688932,2051,0.0024378352023403218,0.00048756704046806434
4939200,1.0,1171,0.0,0.0
4942800,1.0087527352297594,914,0.0032822757111597373,0.0010940919037199124
4946400,1.0054759898904801,2374,0.005475989890480202,0.0
4950000,1.0020576131687242,2430,0.00205761316872428,0.0
4953600,1.011837655016911,1774,0.011837655016910935,0.0
4957200,1.1785714285714286,448,0.15401785714285715,0.020089285714285716
4960800,1.0505127231295102,2633,0.04481579946828713,0.004937333839726547
4964400,1.0442334414080592,4318,0.04029643353404354,0.003473830477072719
4968000,1.0244692335372436,2779,0.024109391867578267,0.0003598416696653472
4971600,1.0327308255984367,2047,0.024425989252564728,0.0029311187103077674
4975200,1.040398740818468,3812,0.03541448058761805,0.004459601259181532
4978800,1.219090909090909,1100,0.19272727272727272,0.023636363636363636
4982400,1.3293650793650793,756,0.23015873015873015,0.04365079365079365
4986000,1.0821389195148843,1814,0.0711135611907387,0.007717750826901874
4989600,1.0886777513855899,1263,0.08234362628661916,0.006334125098970704
4993200,1.058879694462126,3142,0.02991725015913431,0.0038192234245703373
4996800,1.102439024390244,1025,0.023414634146341463,0.002926829268292683
5000400,19.375,8,1.0,1.0
5004000,1.0759717314487633,1132,0.026501766784452298,0.00530035335689046
5007600,1.2511627906976743,430,0.07441860465116279,0.030232558139534883
5011200,1.0365203118588429,2437,0.034058268362741076,0.0012310217480508822
5014800,1.0106185293336873,3767,0.010618529333687284,0.0
5018400,1.0095238095238095,1680,0.009523809523809525,0.0
5022000,1.0066528066528067,2405,0.0058212058212058215,0.0008316008316008316
5025600,1.000451467268623,2215,0.0004514672686230248,0.0
5029200,1.0740740740740742,27,0.037037037037037035,0.037037037037037035
5032800,1.0029268292682927,2050,0.0014634146341463415,0.000975609756097561
5036400,1.0195121951219512,1025,0.000975609756097561,0.000975609756097561
5040000,1.0292682926829269,1025,0.001951219512195122,0.000975609756097561
5043600,1.0400219298245614,1824,0.013706140350877192,0.001644736842105263
5047200,1.0386977886977886,3256,0.027948402948402947,0.006449631449631449
5050800,1.0382634289919057,2718,0.023914643119941133,0.008830022075055188
5054400,1.0239958268127283,1917,0.022952529994783515,0.0010432968179447052
5058000,1.0397727272727273,2992,0.038101604278074866,0.0016711229946524064
5061600,1.1540642722117203,1058,0.14083175803402648,0.012287334593572778
5065200,1.0691699604743083,2024,0.060770750988142296,0.00691699604743083
5068800,1.2068493150684931,730,0.16712328767123288,0.030136986301369864
5072400,1.0885896527285612,1411,0.06945428773919206,0.012756909992912827
5076000,1.3527272727272728,275,0.27636363636363637,0.05818181818181818
5079600,1.2,265,0.1660377358490566,0.03018867924528302
5083200,2.973684210526316,38,0.18421052631578946,0.02631578947368421
5086800,1.105740181268882,331,0.09969788519637462,0.006042296072507553
5090400,1.1710526315789473,380,0.14473684210526316,0.02368421052631579
5094000,1.0105295757200372,3229,0.010529575720037163,0.0
5097600,1.26171875,256,0.00390625,0.00390625
5101200,1.0210166177908113,2046,0.009775171065493646,0.0004887585532746823
5108400,1.0009775171065494,2046,0.0004887585532746823,0.0004887585532746823
5115600,1.00341796875,2048,0.00146484375,0.00048828125
5122800,1.0009779951100244,2045,0.0009779951100244498,0.0
5126400,1.0030425963488845,2958,0.0030425963488843813,0.0
5130000,1.0088028169014085,1136,0.0008802816901408451,0.0008802816901408451
5133600,1.005493298176225,4551,0.005493298176225006,0.0
5137200,1.0131810193321618,2276,0.005272407732864675,0.0008787346221441124
5140800,1.006428284451587,4978,0.00622740056247489,0.0002008838891120932
5144400,1.019620253164557,3160,0.008544303797468355,0.0006329113924050633
5148000,1.0059701492537314,8040,0.005970149253731343,0.0
5151600,1.04839617332583,1777,0.010692177827799663,0.0011254924029262803
5155200,1.0144424385502013,7201,0.011942785724204971,0.00013886960144424384
5158800,1.0176600441501105,4077,0.010792249202845229,0.0009811135638950208
5162400,1.0104929233772573,4098,0.00634455832113226,0.0004880429477794046
5166000,1.007405578869415,4051,0.004196494692668477,0.00024685262898049864
5169600,1.0251694094869312,2066,0.00484027105517909,0.000484027105517909
5173200,1.055636896046852,1366,0.005124450951683748,0.0007320644216691069
5176800,1.0046332046332047,1295,0.004633204633204633,0.0
5180400,1.6857142857142857,70,0.02857142857142857,0.014285714285714285
5187600,1.0146412884333822,1366,0.0021961932650073207,0.0007320644216691069
5194800,3.0,1,1.0,1.0
5198400,6.0,1,1.0,1.0
5202000,11.0,1,1.0,1.0
5209200,1.007320644216691,1366,0.0021961932650073207,0.0007320644216691069
5212800,158.0,1,1.0,1.0
5230800,1.0226939970717424,1366,0.0029282576866764276,0.0007320644216691069
5234400,1.0732064421669107,4098,0.0036603221083455345,0.0002440214738897023
5252400,1.0387994143484627,1366,0.005124450951683748,0.0007320644216691069
5256000,1.0444119082479257,4098,0.0061005368472425575,0.0002440214738897023
